text,sentiment
please secure the footrest shelf in business class on a airplanes ,0
nope not here you need a little red stamp from the counter check yourself before you wreck yourself son ,0
been on hold so long to rebook my cancelled flightled flight i had enough time to rebook with instead lots of room there ,0
what is the reason for the delay ,0
thanks for the free birthday points you all are all right with me ,1
are you telling me that you are now cancelled flighting my flight ,0
the new seats on the canadaair regional jets just plain suck ,0
i even went to ticket counter and got no help ,0
i spent an hour on the phone with customer service only to find out that they cannot help need help with family pooling asap ,0
flt cancelled flighted rescheduled to bad time tried hrs website states cannot do online useless website help ,0
glad to hear that there were no serious injuries in the minor crash this evening ,1
i am going to start charging you for the consistent body pat downs starting to feel like a piece of meat punishedforflying ,0
you are lucky to have people like annamarie and norris at bwi i hope they get recognized for excellent cust service ,1
why did you drop my call why do not you have more people answering phones why is it always high call volume when i call ,0
omg answer your phone i have been on hold for hours cancelled flighted flights suck ,0
a free check bag a food comp a flying credit something to help out now that i am an additional dollars in the hole ,0
that totally sucks my cousin worked at phl said ,0
i took the exact same aircraft in to lax days ago it fit no problem the agent today told some nonsense about a policy change ,0
no but seriously wtf nochill ,0
except you are not am not working with her youve done nothing to help ,0
you cause me to miss my flight telling me it already left when it had not no empathy from gate staff or crew no apology really ,0
i fly back to omaha for my grandmothers funeral you cancelled flight my return flight and dont bother to notify me thanks a lot ,0
no worries we got thru eventually i was just curious best of luck to you dealing with the weather ,1
my flight was delayed and rerouted and not so much as a sorry for your inconvenience from the checkin agent notimpressed ,0
is there gonna be a better day to call i have called on separate occasions the past couple of weeks and never get to a person ,0
usually sorry does not involve moving people to middle seats and removing them from upgrade lists guess that has that is a club perk ,0
